"rgn_id","pressure","value","year"
"global_3nm","pel_lb",0.00509665160383821,2011
"global_3nm","light",0.0188806218734823,2011
"global_3nm","dem_nondest_lb",0.019478963889565,2011
"global_3nm","pel_hb",0.0302821410265136,2011
"global_3nm","dem_nondest_hb",0.0325265690326721,2011
"global_3nm","uv",0.0346641075553148,2011
"global_3nm","dem_dest",0.0397813512982213,2011
"global_3nm","organic",0.0481730207428965,2011
"global_3nm","art_fish",0.0831500894460716,2011
"global_3nm","direct_human",0.0946174139967865,2011
"global_3nm","shipping",0.12359896967243,2011
"global_3nm","nutrient",0.162768841283107,2011
"global_3nm","oa",0.200899484091524,2011
"global_3nm","slr",0.238683019744171,2011
"global_3nm","sst",0.31302199710149,2011
