"quants","quant","impact"
0.176071017980576,"1%","chi_2011.tif"
0.272086977958679,"5%","chi_2011.tif"
0.95850145816803,"50%","chi_2011.tif"
1.91271245479584,"95%","chi_2011.tif"
2.40813755989075,"99%","chi_2011.tif"
5.21495019912777,"99.99%","chi_2011.tif"
