"rgn","pressure","value"
"wio","art_fish",0
"wio","direct_human",0
"wio","nutrient",0
"wio","organic",0
"wio","light",1.34381995126633e-08
"wio","dem_nondest_lb",4.42222840817579e-06
"wio","dem_nondest_hb",2.55704625230152e-05
"wio","dem_dest",0.000101943937813656
"wio","pel_lb",0.000126339383691686
"wio","slr",0.000136592158214964
"wio","pel_hb",0.00034394726676626
"wio","shipping",0.0622110724936311
"wio","oa",0.286491593649975
"wio","sst",0.585307831057175
"wio","chi",0.93474932610059
